                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    138,                 1.3681,                  1.005,                0.77225,                0.79251,                0.43687,                0.50443,                0.23614,                 1.6381,                 1.5078,                0.98091,             9.0143e-05,             9.0143e-05,             9.0143e-05
                    139,                 1.2785,                0.95715,                0.72961,                0.78676,                0.43367,                0.50173,                0.23113,                 1.6502,                 1.5085,                0.98451,             9.0004e-05,             9.0004e-05,             9.0004e-05
                    140,                    1.4,                 1.0623,                0.79387,                0.78165,                0.43527,                0.49959,                0.22944,                 1.6502,                 1.5231,                0.98372,             8.9866e-05,             8.9866e-05,             8.9866e-05
                    141,                 1.4072,                  1.045,                0.80449,                0.75536,                0.44415,                0.50049,                0.23337,                 1.6335,                 1.5352,                0.97893,             8.9726e-05,             8.9726e-05,             8.9726e-05
                    142,                 1.3229,                 1.0099,                0.75802,                0.77295,                 0.4358,                0.49743,                0.23598,                  1.622,                 1.5657,                0.97893,             8.9585e-05,             8.9585e-05,             8.9585e-05
                    143,                 1.4091,                 1.0965,                0.80943,                0.77151,                0.43793,                0.49977,                0.24323,                 1.6236,                 1.5967,                0.97717,             8.9444e-05,             8.9444e-05,             8.9444e-05
                    144,                 1.5393,                 1.1543,                0.86531,                 0.7897,                0.43527,                0.49701,                0.24765,                 1.6429,                 1.6191,                0.98221,             8.9302e-05,             8.9302e-05,             8.9302e-05
                    145,                 1.3786,                 1.0025,                0.79693,                0.78166,                0.42724,                0.48587,                0.23715,                  1.667,                 1.6505,                   0.99,             8.9159e-05,             8.9159e-05,             8.9159e-05
                    146,                 1.4023,                 1.0165,                0.80356,                0.74959,                0.43633,                 0.4864,                0.23682,                 1.6872,                 1.6743,                0.99519,             8.9015e-05,             8.9015e-05,             8.9015e-05
                    147,                 1.2813,                0.96676,                0.79191,                 0.7443,                0.44509,                0.49308,                0.23645,                 1.6344,                 1.5695,                0.98091,              8.887e-05,              8.887e-05,              8.887e-05
                    148,                  1.309,                 1.0019,                0.76702,                 0.7494,                0.44486,                0.49386,                0.23471,                 1.6206,                 1.5329,                0.97938,             8.8725e-05,             8.8725e-05,             8.8725e-05
                    149,                 1.3519,                 1.0542,                0.77808,                0.74641,                0.44433,                0.49545,                 0.2356,                 1.6274,                 1.5607,                0.98026,             8.8579e-05,             8.8579e-05,             8.8579e-05
                    150,                 1.3197,                 1.0657,                0.75496,                0.74651,                 0.4393,                0.49762,                0.23433,                 1.6371,                 1.5613,                0.98075,             8.8432e-05,             8.8432e-05,             8.8432e-05
                    151,                  1.428,                 1.0847,                0.83066,                0.76949,                0.43101,                0.49936,                0.23623,                 1.6459,                 1.5634,                0.98452,             8.8284e-05,             8.8284e-05,             8.8284e-05
                    152,                 1.3814,                0.95665,                0.79168,                0.75964,                  0.439,                0.50379,                0.23811,                 1.6464,                 1.5633,                 0.9864,             8.8136e-05,             8.8136e-05,             8.8136e-05
                    153,                 1.3642,                0.96064,                0.79417,                0.78309,                0.43367,                0.50769,                0.23695,                 1.6324,                 1.5747,                0.98129,             8.7987e-05,             8.7987e-05,             8.7987e-05
                    154,                 1.3855,                0.96753,                0.79157,                0.78289,                0.43418,                0.50726,                0.23882,                 1.6247,                 1.5995,                0.97915,             8.7837e-05,             8.7837e-05,             8.7837e-05
                    155,                 1.3742,                 1.0993,                0.78189,                0.73695,                0.45077,                0.50478,                0.23655,                  1.637,                 1.6361,                0.98231,             8.7686e-05,             8.7686e-05,             8.7686e-05
                    156,                 1.3376,                0.99156,                0.74653,                 0.7385,                0.44592,                0.50347,                0.23458,                 1.6511,                 1.6626,                0.98294,             8.7534e-05,             8.7534e-05,             8.7534e-05
                    157,                 1.4051,                0.99683,                0.77383,                0.77106,                0.43261,                0.50117,                0.23475,                 1.6566,                 1.6452,                0.98411,             8.7382e-05,             8.7382e-05,             8.7382e-05
                    158,                 1.3006,                0.99833,                0.74937,                0.73876,                0.43994,                0.50197,                0.23592,                 1.6677,                 1.6211,                0.98632,             8.7229e-05,             8.7229e-05,             8.7229e-05
                    159,                 1.4785,                 1.1391,                0.84104,                 0.7456,                0.44006,                0.50325,                0.23703,                 1.6506,                 1.5552,                0.97809,             8.7075e-05,             8.7075e-05,             8.7075e-05
                    160,                 1.3677,                0.94614,                0.79467,                0.73325,                0.44912,                0.50146,                0.23498,                 1.6414,                 1.5425,                0.97656,             8.6921e-05,             8.6921e-05,             8.6921e-05
                    161,                 1.2801,                0.97602,                0.74185,                0.73135,                0.44235,                0.49815,                0.24037,                 1.6539,                 1.5778,                0.98318,             8.6765e-05,             8.6765e-05,             8.6765e-05
                    162,                 1.3473,                  1.001,                0.75097,                0.76925,                0.43154,                0.49925,                0.24603,                 1.6758,                 1.6587,                0.99205,             8.6609e-05,             8.6609e-05,             8.6609e-05
                    163,                 1.3206,                 1.0089,                0.75575,                0.77542,                0.43047,                0.49997,                0.24656,                 1.6663,                 1.6212,                0.98865,             8.6452e-05,             8.6452e-05,             8.6452e-05
                    164,                 1.4075,                0.99551,                0.80974,                0.77296,                0.43351,                0.50135,                0.24744,                 1.6398,                 1.5903,                0.98328,             8.6295e-05,             8.6295e-05,             8.6295e-05
                    165,                 1.4079,                 1.0418,                 0.8147,                0.76587,                0.43847,                0.50212,                0.24795,                 1.6161,                 1.6092,                0.97746,             8.6137e-05,             8.6137e-05,             8.6137e-05
                    166,                  1.276,                 1.5625,                 0.7407,                0.75851,                0.44273,                0.50069,                0.24437,                 1.6205,                 1.5859,                0.97492,             8.5978e-05,             8.5978e-05,             8.5978e-05
                    167,                 1.3522,                 1.0652,                0.74027,                0.75189,                0.43953,                0.49879,                0.24302,                 1.6347,                 1.5445,                0.97983,             8.5818e-05,             8.5818e-05,             8.5818e-05
                    168,                   1.34,                 1.0067,                0.79519,                0.76278,                0.43512,                0.49813,                0.24331,                 1.6443,                 1.5904,                0.98181,             8.5658e-05,             8.5658e-05,             8.5658e-05
                    169,                 1.4205,                 1.0113,                0.78993,                0.76542,                0.43101,                0.49603,                0.24182,                  1.638,                 1.6293,                0.97846,             8.5497e-05,             8.5497e-05,             8.5497e-05
                    170,                   1.37,                 1.0278,                 0.7794,                0.77668,                0.42617,                0.49371,                0.24276,                 1.6367,                  1.667,                0.98223,             8.5335e-05,             8.5335e-05,             8.5335e-05
                    171,                 1.3044,                0.99188,                0.75346,                0.78822,                0.42781,                0.49916,                0.24563,                 1.6554,                 1.6365,                0.98986,             8.5173e-05,             8.5173e-05,             8.5173e-05
                    172,                  1.381,                 1.2216,                0.77274,                0.76348,                 0.4351,                0.49846,                 0.2474,                 1.6566,                 1.6213,                0.98976,              8.501e-05,              8.501e-05,              8.501e-05
                    173,                 1.2834,                0.99133,                0.75055,                0.77311,                0.43367,                0.50064,                0.24709,                 1.6373,                  1.572,                   0.98,             8.4846e-05,             8.4846e-05,             8.4846e-05
                    174,                 1.4414,                0.96112,                0.80398,                 0.7334,                0.45019,                 0.5036,                0.24984,                 1.6246,                 1.5353,                0.97563,             8.4681e-05,             8.4681e-05,             8.4681e-05
                    175,                 1.3601,                 1.1259,                0.76557,                0.75979,                0.43983,                0.50379,                0.24723,                 1.6362,                 1.5319,                0.97629,             8.4516e-05,             8.4516e-05,             8.4516e-05
                    176,                 1.3666,                 1.0399,                 0.7881,                0.77801,                0.42888,                0.49773,                0.24311,                 1.6566,                 1.5547,                0.98219,              8.435e-05,              8.435e-05,              8.435e-05
                    177,                 1.4354,                 1.0047,                0.82667,                0.77678,                0.43011,                0.49624,                0.24027,                  1.678,                 1.5975,                0.99086,             8.4184e-05,             8.4184e-05,             8.4184e-05
                    178,                 1.4243,                  1.056,                0.80683,                0.77641,                0.42734,                0.49148,                0.24023,                 1.6714,                  1.612,                0.98936,             8.4017e-05,             8.4017e-05,             8.4017e-05
                    179,                 1.3933,                0.98346,                0.78073,                0.76396,                0.43474,                0.49617,                 0.2412,                 1.6519,                 1.5955,                0.98492,             8.3849e-05,             8.3849e-05,             8.3849e-05
                    180,                 1.4274,                 1.0887,                0.82349,                0.75629,                0.43047,                0.49219,                0.24079,                 1.6532,                 1.5923,                 0.9845,             8.3681e-05,             8.3681e-05,             8.3681e-05
                    181,                 1.3742,                 1.0473,                0.76563,                0.73698,                0.44006,                0.49434,                0.24466,                 1.6486,                 1.6043,                0.98896,             8.3511e-05,             8.3511e-05,             8.3511e-05
                    182,                 1.3272,                0.92804,                0.75704,                 0.7837,                0.43101,                0.49545,                0.24499,                 1.6441,                 1.6478,                0.98522,             8.3342e-05,             8.3342e-05,             8.3342e-05
                    183,                 1.4404,                 1.0305,                0.81699,                0.78197,                0.42834,                0.49262,                0.23985,                 1.6453,                 1.6426,                0.98487,             8.3171e-05,             8.3171e-05,             8.3171e-05
                    184,                 1.3434,                0.94972,                0.73686,                0.77991,                0.42855,                0.49305,                 0.2358,                 1.6432,                 1.6317,                0.98421,                8.3e-05,                8.3e-05,                8.3e-05
                    185,                 1.3396,                0.95976,                0.76454,                0.78711,                0.42355,                0.48877,                0.23275,                 1.6757,                 1.6437,                0.99364,             8.2829e-05,             8.2829e-05,             8.2829e-05
                    186,                  1.225,                 0.8874,                0.72037,                 0.7808,                0.42129,                0.48751,                0.22882,                 1.7027,                 1.6608,                 1.0001,             8.2656e-05,             8.2656e-05,             8.2656e-05
                    187,                  1.371,                 1.0568,                0.77947,                0.77793,                0.42515,                0.48726,                0.23054,                 1.6943,                 1.6502,                0.99647,             8.2483e-05,             8.2483e-05,             8.2483e-05
                    188,                 1.3595,                 1.0367,                0.77173,                0.78146,                0.42728,                0.49252,                0.23298,                 1.6805,                  1.641,                0.99024,              8.231e-05,              8.231e-05,              8.231e-05
                    189,                   1.34,                 1.0179,                0.76759,                  0.782,                0.42994,                0.49905,                0.23852,                 1.6624,                 1.5842,                0.98515,             8.2136e-05,             8.2136e-05,             8.2136e-05
                    190,                 1.3177,                0.92352,                 0.7684,                0.78427,                0.43192,                0.50323,                0.24393,                 1.6441,                 1.5836,                0.98238,             8.1961e-05,             8.1961e-05,             8.1961e-05
                    191,                 1.4312,                 1.0487,                0.80445,                0.77282,                0.43687,                 0.5081,                0.24751,                 1.6532,                 1.5908,                0.98505,             8.1786e-05,             8.1786e-05,             8.1786e-05
                    192,                 1.3032,                0.98186,                0.76076,                0.78186,                0.43847,                0.50451,                0.25216,                 1.6401,                 1.6046,                0.98332,              8.161e-05,              8.161e-05,              8.161e-05
                    193,                 1.4804,                  1.131,                0.83439,                 0.7901,                0.44006,                0.50292,                0.25044,                 1.6388,                 1.6383,                0.98087,             8.1433e-05,             8.1433e-05,             8.1433e-05
                    194,                 1.3957,                 1.0821,                0.78999,                0.78147,                0.44166,                 0.5021,                0.24471,                 1.6513,                 1.6543,                0.98087,             8.1256e-05,             8.1256e-05,             8.1256e-05
                    195,                 1.3635,                 1.0329,                0.77081,                0.77626,                0.43953,                0.50076,                0.24087,                 1.6549,                  1.598,                0.98282,             8.1078e-05,             8.1078e-05,             8.1078e-05
                    196,                 1.3534,                 1.0027,                 0.7868,                0.74561,                0.44348,                0.49968,                0.23622,                 1.6885,                 1.6457,                0.99015,               8.09e-05,               8.09e-05,               8.09e-05
                    197,                 1.3603,                 1.0511,                0.77504,                0.76121,                0.43367,                0.49652,                0.23278,                 1.6896,                  1.664,                0.99332,             8.0721e-05,             8.0721e-05,             8.0721e-05
                    198,                 1.2642,                0.91164,                0.72549,                0.76232,                0.42888,                0.49316,                0.22992,                 1.7057,                 1.7365,                 1.0019,             8.0542e-05,             8.0542e-05,             8.0542e-05
                    199,                 1.4268,                0.98556,                0.78938,                0.76355,                0.42888,                 0.4902,                0.23015,                 1.6794,                 1.6511,                0.99296,             8.0362e-05,             8.0362e-05,             8.0362e-05
                    200,                 1.3776,                0.99093,                0.78091,                0.76021,                0.42781,                0.49057,                0.22884,                 1.6855,                 1.6373,                0.99048,             8.0181e-05,             8.0181e-05,             8.0181e-05
                    201,                 1.4672,                 1.0595,                0.82765,                0.76155,                 0.4342,                0.49562,                0.23196,                 1.6902,                 1.6417,                0.98782,                  8e-05,                  8e-05,                  8e-05
                    202,                 1.4229,                  1.035,                 0.7985,                0.75232,                0.43687,                0.49719,                0.23293,                  1.707,                 1.6179,                0.98957,             7.9818e-05,             7.9818e-05,             7.9818e-05
                    203,                 1.4212,                 1.0473,                0.80837,                0.74807,                0.43979,                0.49767,                0.23226,                 1.7045,                 1.6497,                0.98814,             7.9636e-05,             7.9636e-05,             7.9636e-05
                    204,                 1.3475,                 1.0003,                0.76983,                0.74902,                0.44043,                0.49705,                0.23338,                 1.6868,                  1.666,                0.98956,             7.9453e-05,             7.9453e-05,             7.9453e-05
                    205,                 1.3192,                0.93888,                0.75011,                0.75797,                0.43474,                 0.4957,                0.23232,                 1.6699,                 1.6613,                0.98423,              7.927e-05,              7.927e-05,              7.927e-05
                    206,                 1.3607,                 1.0228,                0.79786,                0.74355,                0.44166,                0.49829,                0.23325,                 1.6577,                 1.6298,                0.98395,             7.9086e-05,             7.9086e-05,             7.9086e-05
                    207,                   1.37,                0.98192,                0.79146,                0.74636,                0.44433,                0.50187,                0.23525,                 1.6566,                 1.5794,                 0.9818,             7.8902e-05,             7.8902e-05,             7.8902e-05
                    208,                 1.3151,                0.96943,                0.77053,                0.74658,                0.44576,                0.50391,                0.23819,                 1.6422,                 1.5124,                0.97604,             7.8717e-05,             7.8717e-05,             7.8717e-05
                    209,                 1.4123,                 1.0488,                0.80706,                0.74671,                0.44605,                0.50419,                0.24103,                 1.6364,                 1.5211,                0.97327,             7.8532e-05,             7.8532e-05,             7.8532e-05
                    210,                 1.4516,                 1.0076,                0.79522,                0.74568,                  0.439,                 0.4966,                0.23944,                 1.6618,                 1.5781,                0.97905,             7.8346e-05,             7.8346e-05,             7.8346e-05
                    211,                 1.4104,                0.96241,                0.80688,                 0.7423,                0.43275,                0.49197,                0.23359,                 1.7014,                 1.6759,                0.99078,              7.816e-05,              7.816e-05,              7.816e-05
                    212,                 1.2571,                0.95969,                0.69349,                0.78023,                0.42781,                0.49454,                0.23028,                 1.7191,                 1.6775,                0.99435,             7.7973e-05,             7.7973e-05,             7.7973e-05
                    213,                 1.4562,                 1.0871,                0.81593,                0.78473,                0.42781,                0.49952,                 0.2327,                 1.7014,                  1.627,                0.99203,             7.7785e-05,             7.7785e-05,             7.7785e-05
                    214,                 1.4211,                 1.0235,                 0.8053,                0.76074,                 0.4342,                 0.4986,                0.23499,                 1.6887,                 1.6243,                 0.9894,             7.7598e-05,             7.7598e-05,             7.7598e-05
                    215,                 1.3944,                 1.0396,                0.77723,                0.72955,                0.45125,                0.49477,                0.24062,                 1.6675,                 1.6795,                 0.9819,             7.7409e-05,             7.7409e-05,             7.7409e-05
                    216,                 1.4412,                 1.0718,                0.81863,                0.74553,                0.44113,                0.49601,                0.24314,                 1.6581,                 1.6533,                0.97916,              7.722e-05,              7.722e-05,              7.722e-05
                    217,                 1.3454,                 1.0191,                0.76358,                0.74366,                0.44486,                0.49669,                0.24362,                 1.6718,                 1.5955,                0.98222,             7.7031e-05,             7.7031e-05,             7.7031e-05
                    218,                 1.3864,                 1.0484,                0.78107,                0.74552,                0.44794,                 0.5011,                0.24223,                 1.6754,                 1.5621,                0.98194,             7.6841e-05,             7.6841e-05,             7.6841e-05
                    219,                 1.4097,                 1.0396,                0.84598,                0.73344,                0.45002,                0.50262,                0.24668,                 1.6508,                  1.542,                0.97699,             7.6651e-05,             7.6651e-05,             7.6651e-05
                    220,                 1.4512,                 1.0496,                0.84076,                0.71533,                 0.4592,                0.50326,                0.24344,                  1.639,                 1.6015,                0.97425,             7.6461e-05,             7.6461e-05,             7.6461e-05
                    221,                  1.337,                0.98252,                0.76483,                0.71368,                0.45338,                 0.4991,                0.24141,                 1.6427,                 1.5931,                0.97775,             7.6269e-05,             7.6269e-05,             7.6269e-05
                    222,                 1.2685,                 0.9271,                 0.7521,                0.76627,                0.43101,                0.50045,                 0.2417,                 1.6429,                  1.552,                0.97344,             7.6078e-05,             7.6078e-05,             7.6078e-05
                    223,                 1.3014,                0.91251,                0.77654,                0.77167,                0.42941,                0.50017,                0.24094,                   1.65,                 1.4982,                0.97301,             7.5886e-05,             7.5886e-05,             7.5886e-05
                    224,                  1.414,                 0.9832,                0.80769,                0.75154,                0.43687,                0.50046,                0.24441,                 1.6463,                 1.4877,                0.97264,             7.5693e-05,             7.5693e-05,             7.5693e-05
                    225,                 1.2864,                0.95149,                0.73398,                 0.7731,                0.43385,                0.50575,                0.24673,                 1.6452,                 1.4665,                0.97364,             7.5501e-05,             7.5501e-05,             7.5501e-05
                    226,                 1.4072,                 1.0235,                0.82264,                0.77081,                0.43261,                0.50285,                0.24687,                 1.6479,                 1.4905,                0.97602,             7.5307e-05,             7.5307e-05,             7.5307e-05
                    227,                 1.3004,                0.98644,                0.75403,                0.72167,                0.45019,                0.50344,                0.24425,                 1.6555,                 1.5044,                0.97868,             7.5114e-05,             7.5114e-05,             7.5114e-05
                    228,                 1.3608,                0.98744,                 0.7653,                0.71918,                0.44889,                 0.4987,                0.24257,                 1.6614,                 1.5564,                0.98139,              7.492e-05,              7.492e-05,              7.492e-05
                    229,                 1.4355,                 1.0023,                0.80816,                0.72452,                0.44978,                0.49745,                0.24012,                 1.6791,                 1.5768,                0.98853,             7.4725e-05,             7.4725e-05,             7.4725e-05
                    230,                 1.4242,                 1.0998,                0.82029,                0.73728,                0.44433,                 0.5036,                0.24316,                 1.6802,                 1.5518,                0.98534,              7.453e-05,              7.453e-05,              7.453e-05
                    231,                 1.2395,                0.89767,                0.75923,                0.74111,                0.44077,                0.50123,                0.24078,                 1.6884,                 1.5515,                0.98807,             7.4335e-05,             7.4335e-05,             7.4335e-05
                    232,                 1.4752,                 1.0658,                0.81402,                 0.7723,                0.43549,                0.50294,                0.24168,                  1.648,                 1.5566,                0.97855,             7.4139e-05,             7.4139e-05,             7.4139e-05
                    233,                 1.3356,                0.95252,                0.77458,                0.77405,                0.43437,                0.50288,                0.24719,                 1.6451,                 1.5625,                0.97847,             7.3943e-05,             7.3943e-05,             7.3943e-05
                    234,                 1.4077,                 1.0449,                0.76918,                0.75202,                0.43793,                0.49708,                0.24081,                 1.6705,                 1.5876,                0.98402,             7.3746e-05,             7.3746e-05,             7.3746e-05
                    235,                 1.3874,                 1.0204,                0.77619,                0.74905,                0.43572,                0.49149,                0.23862,                 1.6956,                 1.6419,                0.98798,              7.355e-05,              7.355e-05,              7.355e-05
                    236,                 1.3998,                 0.9454,                0.81055,                0.75427,                0.43527,                0.49357,                0.23692,                   1.67,                 1.6427,                0.98428,             7.3352e-05,             7.3352e-05,             7.3352e-05
                    237,                 1.4379,                 1.0183,                0.83729,                0.77474,                0.43061,                0.49541,                0.23791,                 1.6533,                 1.6135,                0.97965,             7.3155e-05,             7.3155e-05,             7.3155e-05
                    238,                 1.4043,                 1.0745,                0.80384,                0.79264,                0.43047,                0.50477,                0.23937,                 1.6571,                 1.5219,                0.98016,             7.2957e-05,             7.2957e-05,             7.2957e-05
                    239,                 1.3061,                0.96114,                0.73364,                0.79896,                0.42621,                0.50571,                0.24366,                 1.6596,                 1.5112,                0.98469,             7.2758e-05,             7.2758e-05,             7.2758e-05
                    240,                 1.4004,                 1.0041,                0.80997,                0.79353,                0.42834,                0.50308,                0.24575,                 1.6623,                 1.5134,                0.98512,              7.256e-05,              7.256e-05,              7.256e-05
                    241,                 1.2928,                0.99126,                0.74201,                0.77029,                0.43633,                0.50514,                0.24489,                 1.6535,                 1.5044,                0.98021,             7.2361e-05,             7.2361e-05,             7.2361e-05
                    242,                 1.2956,                0.93577,                 0.7601,                0.75147,                0.44379,                0.50393,                0.24456,                 1.6344,                 1.5417,                0.97849,             7.2161e-05,             7.2161e-05,             7.2161e-05
                    243,                 1.4468,                0.95527,                0.83983,                0.74668,                0.43812,                 0.5019,                0.24636,                 1.6379,                 1.5817,                0.97868,             7.1962e-05,             7.1962e-05,             7.1962e-05
                    244,                 1.4045,                 1.2191,                0.78194,                0.73288,                0.45072,                0.50373,                0.24937,                  1.651,                 1.5219,                0.97658,             7.1762e-05,             7.1762e-05,             7.1762e-05
                    245,                 1.2431,                0.88724,                0.73341,                0.80846,                0.42461,                0.50424,                0.24705,                 1.6599,                 1.5404,                0.98228,             7.1561e-05,             7.1561e-05,             7.1561e-05
                    246,                 1.3423,                 1.0435,                0.78305,                0.79933,                0.42657,                0.50463,                0.24365,                 1.6399,                  1.548,                0.98036,             7.1361e-05,             7.1361e-05,             7.1361e-05
                    247,                 1.2978,                0.95705,                0.75715,                0.77485,                 0.4342,                0.50394,                0.24474,                 1.6282,                 1.5507,                0.97829,              7.116e-05,              7.116e-05,              7.116e-05
                    248,                 1.3251,                0.97045,                0.75067,                 0.7564,                0.44592,                0.50509,                0.24637,                 1.6412,                 1.5532,                0.98007,             7.0958e-05,             7.0958e-05,             7.0958e-05
                    249,                 1.4144,                 1.0669,                0.79428,                0.76693,                0.43826,                0.50362,                0.24629,                 1.6538,                  1.593,                0.98638,             7.0757e-05,             7.0757e-05,             7.0757e-05
                    250,                 1.3988,                0.92979,                 0.7747,                0.76723,                 0.4374,                 0.4994,                0.24261,                 1.6549,                  1.603,                0.98812,             7.0555e-05,             7.0555e-05,             7.0555e-05
                    251,                 1.2595,                0.92822,                0.74667,                0.74362,                0.44486,                 0.4971,                0.23913,                 1.6589,                 1.5899,                0.98532,             7.0353e-05,             7.0353e-05,             7.0353e-05
                    252,                 1.3753,                 1.1332,                0.78563,                0.74866,                0.43958,                0.49605,                0.23974,                   1.67,                 1.6101,                0.98421,              7.015e-05,              7.015e-05,              7.015e-05
                    253,                 1.3011,                 0.8789,                0.74438,                0.77976,                0.43007,                0.49863,                0.24153,                  1.684,                 1.5818,                0.98678,             6.9948e-05,             6.9948e-05,             6.9948e-05
                    254,                  1.334,                0.97484,                0.76483,                0.77604,                0.42643,                0.49309,                0.23954,                 1.6986,                 1.6241,                0.99232,             6.9745e-05,             6.9745e-05,             6.9745e-05
                    255,                 1.3842,                0.96312,                0.78904,                 0.7772,                0.42888,                0.49971,                0.24344,                 1.6867,                 1.6088,                0.99103,             6.9541e-05,             6.9541e-05,             6.9541e-05
                    256,                 1.3998,                 1.0977,                0.76624,                0.79937,                0.42355,                0.49663,                0.24191,                 1.6872,                 1.6229,                0.99382,             6.9338e-05,             6.9338e-05,             6.9338e-05
                    257,                 1.4042,                 1.0306,                0.79932,                0.79264,                0.42941,                0.49526,                0.24051,                 1.6766,                 1.5941,                0.99377,             6.9134e-05,             6.9134e-05,             6.9134e-05
                    258,                 1.4179,                0.94449,                0.77207,                0.76876,                0.43847,                0.50086,                 0.2429,                 1.6327,                 1.5434,                0.97991,              6.893e-05,              6.893e-05,              6.893e-05
                    259,                  1.392,                 1.0553,                0.78797,                0.77633,                 0.4342,                0.49935,                0.24125,                 1.6358,                 1.5922,                0.97774,             6.8726e-05,             6.8726e-05,             6.8726e-05
                    260,                 1.3698,                0.94077,                0.77321,                0.77395,                0.43101,                0.49458,                0.23774,                 1.6598,                 1.5958,                0.98507,             6.8521e-05,             6.8521e-05,             6.8521e-05
                    261,                 1.4034,                 1.1012,                0.78994,                0.76618,                0.43474,                0.49481,                0.23908,                 1.6783,                 1.5546,                0.99235,             6.8316e-05,             6.8316e-05,             6.8316e-05
                    262,                 1.3563,                0.98698,                0.76465,                0.75866,                 0.4374,                0.49775,                0.24375,                 1.6805,                  1.566,                0.99303,             6.8111e-05,             6.8111e-05,             6.8111e-05
                    263,                 1.3858,                0.98614,                0.80306,                0.75321,                  0.439,                0.49636,                 0.2428,                 1.6646,                  1.542,                0.99007,             6.7906e-05,             6.7906e-05,             6.7906e-05
                    264,                 1.4173,                0.96032,                0.78725,                0.79156,                0.42834,                0.49884,                0.24235,                 1.6459,                 1.5097,                0.98719,             6.7701e-05,             6.7701e-05,             6.7701e-05
                    265,                 1.3547,                0.95585,                0.77001,                0.74853,                0.45178,                0.50873,                0.24382,                 1.6374,                 1.4994,                0.98138,             6.7495e-05,             6.7495e-05,             6.7495e-05
                    266,                 1.3389,                0.91195,                0.77564,                0.78204,                0.43847,                0.50892,                0.24612,                 1.6409,                 1.4909,                0.98042,             6.7289e-05,             6.7289e-05,             6.7289e-05
                    267,                 1.3479,                0.98111,                0.78714,                0.77786,                0.43687,                0.50719,                0.24555,                 1.6555,                 1.5183,                0.98403,             6.7083e-05,             6.7083e-05,             6.7083e-05
                    268,                 1.4692,                 1.0639,                0.84136,                0.74678,                0.44379,                0.50547,                0.24423,                 1.6749,                 1.5552,                0.98749,             6.6877e-05,             6.6877e-05,             6.6877e-05
                    269,                 1.3043,                0.92355,                0.74454,                 0.7672,                 0.4358,                0.49977,                0.24354,                 1.6589,                 1.5364,                 0.9817,             6.6671e-05,             6.6671e-05,             6.6671e-05
                    270,                 1.4292,                 1.0554,                0.79913,                0.77155,                 0.4342,                0.49476,                0.24083,                 1.6537,                 1.5776,                0.98119,             6.6464e-05,             6.6464e-05,             6.6464e-05
                    271,                 1.3643,                0.96159,                0.78388,                0.73952,                0.44539,                0.49884,                0.24457,                 1.6512,                 1.5302,                0.98139,             6.6257e-05,             6.6257e-05,             6.6257e-05
