                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 1.4928,                  2.283,                0.83749,                0.74341,                0.41367,                0.46499,                0.21882,                 1.6963,                 3.0986,                 0.9846,             0.00059162,             0.00059162,             0.00059162
                    154,                 1.5061,                 2.2803,                0.83626,                0.78046,                0.40909,                0.48131,                0.22397,                 1.6704,                  3.038,                0.97771,             0.00058744,             0.00058744,             0.00058744
                    155,                 1.5746,                 2.7156,                0.83304,                0.78626,                0.41502,                0.47069,                0.20704,                 1.6842,                 2.9458,                0.97033,             0.00058325,             0.00058325,             0.00058325
                    156,                 1.4997,                 2.3946,                 0.7865,                0.75927,                0.39488,                0.45145,                0.20122,                 1.6915,                 3.3318,                0.98061,             0.00057907,             0.00057907,             0.00057907
                    157,                 1.5689,                  2.588,                0.81279,                 0.7362,                0.39744,                0.43659,                 0.1994,                  1.646,                 3.3199,                0.97244,             0.00057488,             0.00057488,             0.00057488
                    158,                 1.4611,                 2.6041,                0.80475,                0.75287,                0.42036,                0.46825,                0.21217,                 1.6965,                 3.1692,                0.96618,              0.0005707,              0.0005707,              0.0005707
                    159,                 1.6451,                 2.7046,                0.88214,                0.75867,                0.42355,                0.48138,                0.22494,                 1.6908,                 2.9525,                0.96035,             0.00056653,             0.00056653,             0.00056653
                    160,                 1.4828,                 2.2358,                0.82451,                0.71497,                0.43207,                0.46935,                0.22202,                  1.641,                 2.9575,                 0.9556,             0.00056236,             0.00056236,             0.00056236
                    161,                 1.4483,                 2.4642,                0.78532,                0.72914,                 0.4017,                0.44811,                0.20914,                 1.6206,                 3.1873,                0.96352,             0.00055819,             0.00055819,             0.00055819
                    162,                 1.4813,                 2.5002,                0.79228,                0.74688,                 0.4049,                0.45038,                0.20919,                 1.7025,                 3.6632,                 1.0046,             0.00055403,             0.00055403,             0.00055403
                    163,                 1.5069,                 2.4841,                0.81641,                0.77066,                0.40639,                 0.4588,                0.21674,                  1.693,                 3.3956,                0.99044,             0.00054987,             0.00054987,             0.00054987
                    164,                 1.5652,                 2.7229,                0.85086,                0.79902,                0.40597,                0.46366,                0.21489,                 1.6864,                 3.3434,                0.99565,             0.00054571,             0.00054571,             0.00054571
                    165,                 1.5006,                 2.3403,                0.82098,                 0.7684,                0.40703,                0.47316,                0.22155,                 1.6354,                 3.1524,                0.97896,             0.00054157,             0.00054157,             0.00054157
                    166,                  1.371,                 2.7308,                0.76843,                0.76274,                0.41449,                0.48298,                0.23242,                  1.618,                 3.1483,                0.97189,             0.00053743,             0.00053743,             0.00053743
                    167,                 1.4792,                 2.3372,                0.77849,                0.77495,                0.42355,                0.47549,                0.22711,                 1.6312,                   3.27,                0.98227,             0.00053329,             0.00053329,             0.00053329
                    168,                 1.4571,                 2.7955,                0.83538,                0.75728,                0.43052,                0.48129,                0.22688,                 1.6806,                 3.6197,                0.97865,             0.00052917,             0.00052917,             0.00052917
                    169,                 1.5666,                 2.4281,                0.82497,                0.78948,                0.41662,                0.48915,                 0.2288,                 1.6944,                 3.0851,                0.98856,             0.00052505,             0.00052505,             0.00052505
                    170,                 1.5425,                 2.6613,                0.82721,                0.76183,                 0.4097,                0.47923,                0.22277,                 1.6904,                 3.3889,                0.99013,             0.00052094,             0.00052094,             0.00052094
                    171,                 1.4667,                 2.6784,                0.79765,                0.75972,                0.41076,                 0.4815,                 0.2189,                 1.6344,                  3.267,                0.97632,             0.00051684,             0.00051684,             0.00051684
                    172,                 1.5158,                 2.9808,                0.81332,                0.77694,                0.40639,                0.46784,                0.19522,                 1.6638,                 3.2948,                0.97421,             0.00051274,             0.00051274,             0.00051274
                    173,                 1.4486,                 2.5496,                0.79265,                0.73548,                0.41181,                 0.4632,                0.18395,                 1.7114,                 3.2306,                0.98539,             0.00050866,             0.00050866,             0.00050866
                    174,                 1.5671,                 2.3338,                 0.8379,                0.72101,                0.42888,                0.47619,                0.20013,                 1.6668,                 2.9657,                0.97719,             0.00050459,             0.00050459,             0.00050459
                    175,                 1.4938,                 4.1229,                0.81021,                0.74142,                0.41769,                0.47398,                   0.21,                 1.6566,                 2.9624,                0.98767,             0.00050052,             0.00050052,             0.00050052
                    176,                  1.477,                 2.4453,                 0.8185,                0.77282,                0.40703,                0.46385,                0.21084,                 1.6887,                  3.222,                 1.0001,             0.00049647,             0.00049647,             0.00049647
                    177,                 1.5357,                 2.4672,                0.85196,                0.80825,                0.40384,                0.47266,                0.20645,                 1.6722,                 3.0349,                 0.9833,             0.00049243,             0.00049243,             0.00049243
                    178,                   1.52,                 2.9123,                0.82792,                0.76217,                0.41343,                0.46352,                 0.1986,                 1.6539,                 3.0334,                0.97496,              0.0004884,              0.0004884,              0.0004884
                    179,                 1.5262,                 2.3307,                0.80577,                 0.7371,                 0.4018,                0.44523,                0.19978,                 1.6774,                 3.3621,                0.98756,             0.00048439,             0.00048439,             0.00048439
                    180,                 1.5708,                 2.5204,                0.87622,                0.72833,                0.40437,                0.44244,                0.20176,                 1.6766,                 3.2194,                0.98748,             0.00048038,             0.00048038,             0.00048038
                    181,                 1.4648,                 2.5504,                0.79232,                0.75647,                0.40703,                0.45892,                0.21548,                 1.6587,                 3.0139,                0.98782,             0.00047639,             0.00047639,             0.00047639
                    182,                 1.4834,                 2.2071,                0.79729,                 0.7854,                0.41076,                0.47016,                0.22015,                 1.6334,                 3.0924,                 0.9875,             0.00047242,             0.00047242,             0.00047242
                    183,                 1.5628,                  2.426,                0.84802,                0.74884,                0.40757,                0.45789,                0.20567,                 1.6607,                 3.3667,                0.99638,             0.00046845,             0.00046845,             0.00046845
                    184,                  1.443,                  2.251,                0.77678,                0.75352,                0.39691,                0.44775,                0.18959,                 1.7167,                 3.4613,                0.99565,              0.0004645,              0.0004645,              0.0004645
                    185,                 1.5119,                 2.3617,                0.83004,                0.74694,                 0.4065,                0.46793,                0.21036,                 1.7088,                 3.4302,                0.98544,             0.00046057,             0.00046057,             0.00046057
                    186,                 1.3746,                 2.2044,                0.76431,                0.75381,                0.41108,                0.48628,                0.23171,                  1.677,                 3.1141,                0.97494,             0.00045665,             0.00045665,             0.00045665
                    187,                 1.4575,                 2.4945,                0.81212,                0.76686,                 0.3943,                0.47782,                0.24001,                 1.7015,                 3.1912,                0.98305,             0.00045275,             0.00045275,             0.00045275
                    188,                 1.4787,                 2.3875,                0.79911,                0.75127,                0.40916,                0.46998,                0.23036,                 1.7575,                 3.4576,                 1.0028,             0.00044886,             0.00044886,             0.00044886
                    189,                 1.4391,                 2.1966,                0.80307,                0.75438,                0.42941,                0.48262,                0.22686,                 1.7058,                 3.2371,                0.97845,             0.00044499,             0.00044499,             0.00044499
                    190,                 1.4381,                  2.156,                0.79088,                0.74012,                 0.4374,                0.48045,                0.22772,                  1.666,                 3.1587,                0.96858,             0.00044114,             0.00044114,             0.00044114
                    191,                 1.5097,                 2.4424,                0.83186,                0.73241,                0.41875,                0.45644,                0.21562,                 1.6842,                 3.3414,                0.97694,             0.00043731,             0.00043731,             0.00043731
                    192,                 1.4599,                 2.6912,                0.82224,                0.71731,                 0.4017,                0.44223,                0.21315,                  1.678,                 3.3148,                 0.9794,             0.00043349,             0.00043349,             0.00043349
                    193,                 1.5696,                 2.7499,                0.86638,                0.76118,                0.40277,                0.45586,                0.20729,                 1.6572,                 3.2509,                0.97235,             0.00042969,             0.00042969,             0.00042969
                    194,                 1.5354,                 2.3784,                0.84513,                0.76176,                0.38892,                0.44795,                0.20384,                 1.6456,                 3.3605,                0.97817,             0.00042591,             0.00042591,             0.00042591
                    195,                 1.5392,                 2.5905,                0.81064,                0.76184,                0.39158,                0.46748,                0.21634,                 1.6269,                 3.2773,                0.97717,             0.00042215,             0.00042215,             0.00042215
                    196,                 1.4556,                 2.4049,                0.81242,                0.77307,                0.39904,                0.47471,                0.22875,                 1.6332,                 3.1092,                0.97296,              0.0004184,              0.0004184,              0.0004184
                    197,                 1.4605,                 2.3206,                0.80549,                0.77752,                 0.4059,                0.46996,                0.23029,                 1.6896,                 3.1461,                0.98019,             0.00041468,             0.00041468,             0.00041468
                    198,                 1.4117,                  2.307,                 0.7713,                0.73822,                0.39744,                0.45201,                0.22103,                 1.7409,                 3.5426,                0.99404,             0.00041098,             0.00041098,             0.00041098
                    199,                 1.4932,                 2.4263,                0.80901,                 0.7559,                0.39924,                0.45995,                0.22222,                 1.7058,                 3.4539,                0.99076,              0.0004073,              0.0004073,              0.0004073
                    200,                 1.4477,                 2.2085,                0.80206,                0.79175,                0.40757,                0.47227,                0.22089,                 1.6644,                 3.2853,                0.98447,             0.00040364,             0.00040364,             0.00040364
                    201,                 1.5682,                 2.3764,                0.86468,                0.76043,                 0.4033,                0.46331,                0.21639,                 1.6817,                 3.3376,                0.99249,                 0.0004,                 0.0004,                 0.0004
                    202,                  1.558,                 2.4082,                0.83971,                0.76142,                0.40638,                0.46262,                0.21772,                 1.6866,                 3.3294,                0.98865,             0.00039638,             0.00039638,             0.00039638
                    203,                 1.5542,                 2.6141,                0.85954,                0.77349,                0.42355,                0.46954,                0.22339,                 1.6359,                 3.2168,                0.96953,             0.00039279,             0.00039279,             0.00039279
                    204,                 1.4538,                 2.1699,                0.79946,                0.76935,                0.41938,                0.46945,                0.22095,                 1.6362,                 3.3621,                0.96724,             0.00038922,             0.00038922,             0.00038922
                    205,                 1.3905,                 2.5463,                0.76947,                0.76295,                0.41289,                0.46214,                0.20649,                 1.6582,                 3.3314,                0.96585,             0.00038567,             0.00038567,             0.00038567
                    206,                 1.4747,                 2.3895,                0.82995,                 0.7374,                0.41343,                0.47191,                0.21532,                 1.6798,                 3.2134,                0.96751,             0.00038214,             0.00038214,             0.00038214
                    207,                 1.4625,                 2.3019,                0.83384,                0.71961,                0.43687,                0.48238,                0.22599,                  1.641,                  2.937,                 0.9613,             0.00037864,             0.00037864,             0.00037864
                    208,                 1.4299,                 2.1344,                0.81096,                0.73121,                0.41822,                0.47688,                 0.2303,                 1.6086,                  2.992,                0.95998,             0.00037517,             0.00037517,             0.00037517
                    209,                 1.5526,                 2.3629,                0.84753,                0.74608,                0.39292,                0.45032,                0.21779,                 1.6924,                 3.3821,                0.98638,             0.00037171,             0.00037171,             0.00037171
                    210,                 1.6005,                 2.4543,                0.84013,                0.75621,                0.38199,                0.43976,                0.20691,                 1.7507,                 3.7214,                 1.0116,             0.00036829,             0.00036829,             0.00036829
                    211,                 1.5223,                 2.2308,                0.84328,                0.80047,                0.40543,                0.48306,                 0.2201,                 1.7109,                 3.2666,                0.99225,             0.00036489,             0.00036489,             0.00036489
                    212,                 1.3585,                 2.6857,                0.72306,                0.80379,                 0.4081,                0.49239,                0.21696,                 1.7788,                 3.2582,                0.99959,             0.00036151,             0.00036151,             0.00036151
                    213,                 1.6057,                 2.5688,                 0.8602,                0.80104,                0.39638,                0.48049,                0.21316,                 1.7739,                 3.4959,                 1.0067,             0.00035816,             0.00035816,             0.00035816
                    214,                 1.5314,                 2.6073,                0.83854,                0.76103,                0.39904,                0.46654,                0.20748,                  1.757,                 3.4638,                 1.0065,             0.00035484,             0.00035484,             0.00035484
                    215,                 1.5203,                 2.5189,                0.82577,                0.73156,                0.40364,                0.45473,                0.20648,                 1.7278,                 3.6073,                 1.0038,             0.00035154,             0.00035154,             0.00035154
                    216,                 1.5537,                 2.4354,                 0.8487,                0.75228,                0.39584,                0.45882,                0.22018,                 1.6678,                 3.2963,                0.99134,             0.00034827,             0.00034827,             0.00034827
                    217,                 1.4546,                  2.421,                0.80811,                 0.7247,                0.41343,                0.47248,                0.22942,                 1.6407,                 3.1077,                0.98504,             0.00034503,             0.00034503,             0.00034503
                    218,                 1.5408,                 2.4621,                0.82126,                0.72572,                0.41076,                0.46871,                0.22142,                 1.6303,                 3.0821,                0.97906,             0.00034182,             0.00034182,             0.00034182
                    219,                 1.4805,                 2.4085,                0.87023,                0.73739,                0.41716,                0.47133,                0.21951,                 1.6284,                  3.163,                0.97581,             0.00033863,             0.00033863,             0.00033863
                    220,                 1.5779,                 2.8789,                0.87672,                0.74991,                0.40736,                 0.4657,                 0.2162,                 1.6544,                 3.2427,                0.97782,             0.00033548,             0.00033548,             0.00033548
                    221,                 1.4486,                 2.2022,                0.81494,                 0.7682,                0.40786,                0.47164,                0.22169,                 1.6489,                 3.1956,                0.97742,             0.00033235,             0.00033235,             0.00033235
                    222,                 1.3809,                 2.0558,                0.78043,                0.78548,                0.41236,                0.47708,                0.22899,                  1.635,                 3.0996,                0.96476,             0.00032925,             0.00032925,             0.00032925
                    223,                 1.4001,                 2.0694,                 0.7966,                0.75824,                0.41822,                0.47503,                0.22621,                 1.6533,                 3.1711,                0.97127,             0.00032618,             0.00032618,             0.00032618
                    224,                 1.5365,                 2.3368,                0.83966,                0.76964,                0.39339,                 0.4587,                0.21933,                 1.6755,                 3.3678,                0.98058,             0.00032314,             0.00032314,             0.00032314
                    225,                 1.3662,                 2.1674,                0.75396,                0.75925,                0.40493,                0.46979,                0.22612,                 1.7044,                 3.4975,                0.98376,             0.00032013,             0.00032013,             0.00032013
                    226,                 1.5415,                 2.3352,                0.86194,                 0.7855,                0.41929,                0.48047,                  0.239,                 1.6581,                 3.2159,                0.96929,             0.00031716,             0.00031716,             0.00031716
                    227,                 1.3841,                  2.447,                0.77332,                 0.7747,                0.42302,                0.47692,                0.23242,                 1.6621,                 3.2905,                0.96665,             0.00031421,             0.00031421,             0.00031421
                    228,                 1.4605,                 2.2182,                 0.8062,                0.77077,                0.39638,                0.45495,                0.21646,                 1.6842,                 3.5227,                0.98186,              0.0003113,              0.0003113,              0.0003113
                    229,                 1.5086,                 2.2677,                0.83864,                0.82387,                0.38306,                0.45407,                0.21753,                 1.7409,                 3.6805,                 1.0029,             0.00030841,             0.00030841,             0.00030841
                    230,                 1.5434,                 2.2175,                 0.8706,                0.81819,                0.38253,                 0.4603,                0.21593,                 1.7055,                 3.5364,                0.99694,             0.00030556,             0.00030556,             0.00030556
                    231,                 1.3472,                  2.065,                0.79047,                0.84152,                0.38146,                0.46662,                0.21578,                 1.6668,                 3.3685,                0.98639,             0.00030274,             0.00030274,             0.00030274
                    232,                 1.5417,                 2.2995,                0.84086,                0.85524,                0.38412,                0.47401,                0.21908,                 1.6526,                 3.2933,                0.97851,             0.00029996,             0.00029996,             0.00029996
                    233,                 1.4283,                 2.1744,                0.80191,                0.84462,                 0.3788,                0.46854,                0.21929,                 1.6742,                 3.5321,                0.98166,              0.0002972,              0.0002972,              0.0002972
                    234,                 1.4712,                 2.4063,                0.78761,                0.83277,                 0.3788,                0.46508,                0.21449,                 1.7234,                 3.6965,                0.98878,             0.00029448,             0.00029448,             0.00029448
                    235,                 1.5108,                 2.3061,                0.81919,                0.79832,                0.40277,                0.46821,                0.21827,                 1.6343,                 3.5052,                0.97104,             0.00029179,             0.00029179,             0.00029179
                    236,                 1.4973,                 2.0964,                0.84577,                0.78107,                0.42461,                0.48542,                 0.2311,                 1.6361,                 3.3836,                0.96961,             0.00028914,             0.00028914,             0.00028914
                    237,                 1.5042,                 2.1343,                 0.8579,                0.80759,                0.42888,                0.49331,                0.23664,                 1.6686,                 3.3458,                0.97299,             0.00028652,             0.00028652,             0.00028652
                    238,                 1.5013,                 2.3546,                0.85183,                0.78146,                0.43245,                0.49492,                0.23504,                 1.6709,                 3.3085,                0.96821,             0.00028394,             0.00028394,             0.00028394
                    239,                 1.3858,                 2.2065,                0.75557,                0.75133,                0.42656,                0.48778,                 0.2274,                 1.6577,                 3.4165,                0.96614,             0.00028139,             0.00028139,             0.00028139
                    240,                  1.545,                 2.2987,                0.84936,                0.81552,                0.39957,                0.47329,                0.22614,                 1.6758,                 3.4907,                0.97428,             0.00027887,             0.00027887,             0.00027887
                    241,                  1.346,                  2.291,                0.74964,                0.82219,                0.40117,                0.47161,                0.23195,                  1.661,                 3.5838,                0.97687,             0.00027639,             0.00027639,             0.00027639
                    242,                 1.4277,                 2.2308,                 0.7966,                0.78126,                0.41343,                0.48243,                0.23923,                 1.6237,                 3.3169,                0.96739,             0.00027395,             0.00027395,             0.00027395
                    243,                 1.5433,                 2.1701,                0.87341,                0.75584,                0.42195,                0.48521,                0.23941,                 1.6059,                 3.1481,                0.96389,             0.00027154,             0.00027154,             0.00027154
                    244,                 1.4935,                 2.6141,                0.80727,                0.75696,                0.40597,                0.47488,                0.22885,                 1.6442,                 3.2638,                0.96747,             0.00026917,             0.00026917,             0.00026917
                    245,                 1.3317,                 2.0497,                0.76083,                0.78169,                0.40634,                0.47247,                0.22023,                 1.6613,                 3.3306,                0.97183,             0.00026683,             0.00026683,             0.00026683
                    246,                 1.4411,                 2.4829,                0.80683,                0.79701,                0.41609,                0.47758,                 0.2193,                  1.673,                 3.3278,                0.97136,             0.00026453,             0.00026453,             0.00026453
                    247,                 1.3983,                 2.2613,                0.78064,                0.79933,                0.40745,                0.47656,                 0.2208,                  1.677,                 3.4212,                0.97682,             0.00026227,             0.00026227,             0.00026227
                    248,                 1.4249,                 2.1263,                0.77736,                0.75721,                0.40064,                0.45908,                0.22119,                 1.6661,                   3.63,                0.97962,             0.00026004,             0.00026004,             0.00026004
                    249,                 1.5334,                 2.4688,                0.83689,                0.70731,                0.39638,                0.44363,                0.20895,                 1.7244,                 3.7095,                0.99003,             0.00025785,             0.00025785,             0.00025785
                    250,                 1.4536,                 2.1261,                0.79533,                0.72174,                0.40212,                0.45179,                0.21276,                 1.6961,                 3.5898,                0.98439,              0.0002557,              0.0002557,              0.0002557
                    251,                 1.3549,                 2.1197,                0.77432,                0.76663,                0.40224,                0.46907,                 0.2307,                 1.6614,                 3.5032,                0.98468,             0.00025359,             0.00025359,             0.00025359
                    252,                 1.5119,                 2.5081,                0.83356,                0.77703,                0.41023,                0.48713,                0.23287,                 1.6632,                 3.4771,                0.98815,             0.00025151,             0.00025151,             0.00025151
                    253,                 1.4016,                 1.9284,                0.78041,                0.80211,                0.40277,                0.48148,                0.23023,                 1.6628,                 3.4849,                0.98998,             0.00024948,             0.00024948,             0.00024948
                    254,                   1.42,                 2.1196,                0.79415,                0.78326,                0.39371,                0.46781,                0.21915,                  1.692,                 3.6106,                0.99561,             0.00024748,             0.00024748,             0.00024748
                    255,                 1.4797,                 2.1229,                0.82335,                0.78848,                0.39318,                0.46594,                0.21969,                 1.7005,                 3.5839,                 0.9935,             0.00024552,             0.00024552,             0.00024552
                    256,                 1.5051,                 2.6952,                0.80299,                0.80027,                0.39212,                0.46998,                0.21832,                 1.7007,                 3.6203,                0.98895,              0.0002436,              0.0002436,              0.0002436
                    257,                 1.4909,                 2.2544,                0.82432,                0.80703,                0.39904,                0.47235,                 0.2168,                 1.6461,                 3.4141,                0.97288,             0.00024172,             0.00024172,             0.00024172
                    258,                 1.5162,                  2.075,                0.79843,                0.82855,                 0.4033,                 0.4776,                0.22147,                 1.6346,                 3.2799,                0.97006,             0.00023987,             0.00023987,             0.00023987
                    259,                 1.4905,                 2.4085,                0.82495,                0.80972,                0.39851,                0.47177,                 0.2221,                 1.6409,                 3.3254,                0.97337,             0.00023807,             0.00023807,             0.00023807
                    260,                  1.445,                 2.0643,                0.79405,                0.78676,                0.39851,                 0.4729,                0.22448,                 1.6727,                 3.3377,                0.98245,             0.00023631,             0.00023631,             0.00023631
                    261,                 1.4879,                 2.3952,                0.81757,                0.83103,                0.39828,                0.48541,                0.23865,                  1.645,                 3.3296,                 0.9855,             0.00023458,             0.00023458,             0.00023458
                    262,                 1.4352,                 2.2162,                0.78853,                0.80491,                0.40225,                0.48244,                0.23695,                 1.6448,                 3.2723,                0.98341,              0.0002329,              0.0002329,              0.0002329
                    263,                 1.4735,                 2.3447,                0.82686,                0.78908,                0.40117,                0.47072,                0.22873,                 1.6761,                 3.3096,                 0.9887,             0.00023125,             0.00023125,             0.00023125
                    264,                 1.5013,                  2.275,                 0.8129,                0.79064,                0.39851,                0.47061,                0.22896,                 1.6745,                 3.3114,                0.98899,             0.00022965,             0.00022965,             0.00022965
                    265,                 1.4435,                 2.0809,                0.80543,                0.81497,                0.39318,                0.47398,                 0.2301,                 1.6658,                 3.2783,                0.98621,             0.00022809,             0.00022809,             0.00022809
                    266,                 1.3963,                 1.9385,                0.79416,                0.76873,                0.40916,                0.47759,                0.23003,                 1.6758,                 3.4106,                0.98824,             0.00022657,             0.00022657,             0.00022657
                    267,                 1.4175,                 2.1812,                0.81137,                0.77542,                0.41289,                0.48243,                0.23628,                  1.677,                 3.4785,                0.98875,             0.00022509,             0.00022509,             0.00022509
                    268,                 1.5981,                 2.8004,                0.88448,                0.80312,                0.41023,                0.48165,                0.23554,                 1.6769,                 3.4997,                0.98894,             0.00022365,             0.00022365,             0.00022365
                    269,                 1.3562,                 1.9107,                0.76887,                0.79768,                 0.4097,                0.47418,                0.23154,                  1.678,                 3.4627,                0.98798,             0.00022225,             0.00022225,             0.00022225
                    270,                 1.5437,                   2.61,                0.83585,                0.83343,                0.41289,                0.48347,                0.23253,                 1.6591,                 3.4279,                0.98406,             0.00022089,             0.00022089,             0.00022089
                    271,                 1.4499,                 2.3041,                0.81273,                0.83664,                 0.4049,                0.48129,                0.22951,                  1.642,                 3.2954,                0.97477,             0.00021958,             0.00021958,             0.00021958
                    272,                 1.4918,                 2.3627,                0.81789,                0.83723,                 0.4017,                0.48669,                0.22679,                 1.6359,                 3.2092,                0.97171,              0.0002183,              0.0002183,              0.0002183
                    273,                 1.4996,                 3.0364,                0.80657,                  0.777,                0.41662,                0.48566,                0.22891,                 1.6261,                 3.1027,                0.96982,             0.00021707,             0.00021707,             0.00021707
                    274,                 1.4231,                 2.0222,                0.80203,                0.82684,                0.40011,                0.48324,                0.23006,                 1.6349,                 3.2678,                0.97552,             0.00021588,             0.00021588,             0.00021588
                    275,                 1.4633,                 2.2357,                0.80403,                0.80816,                0.39744,                0.47964,                0.23177,                 1.6676,                 3.5119,                0.98389,             0.00021473,             0.00021473,             0.00021473
                    276,                 1.3842,                 2.1868,                0.77506,                0.73342,                0.42248,                0.48296,                0.23695,                 1.6519,                 3.3616,                0.97922,             0.00021363,             0.00021363,             0.00021363
                    277,                  1.505,                 2.4643,                0.83882,                0.73592,                0.42621,                0.48302,                0.23481,                  1.632,                 3.2126,                0.97191,             0.00021257,             0.00021257,             0.00021257
                    278,                 1.4328,                 2.0619,                0.80366,                0.74714,                0.40916,                0.47145,                0.22738,                  1.676,                 3.3577,                0.98265,             0.00021155,             0.00021155,             0.00021155
                    279,                 1.4175,                 2.1529,                0.81046,                 0.7846,                0.38945,                0.46755,                0.22573,                 1.7628,                 3.7432,                0.99464,             0.00021057,             0.00021057,             0.00021057
                    280,                 1.4849,                 2.2013,                0.81907,                 0.8031,                 0.3788,                0.46393,                0.22254,                 1.7659,                 3.9834,                 1.0018,             0.00020963,             0.00020963,             0.00020963
                    281,                 1.4561,                 2.3678,                0.77451,                0.83461,                0.37986,                 0.4683,                0.22355,                 1.7055,                 3.8587,                0.98907,             0.00020874,             0.00020874,             0.00020874
                    282,                 1.4459,                 2.2395,                0.79827,                0.82375,                0.38732,                0.47045,                0.22475,                 1.6662,                 3.5816,                0.97964,             0.00020789,             0.00020789,             0.00020789
                    283,                 1.4022,                 2.1192,                0.78977,                0.81131,                0.38943,                0.47346,                0.22793,                 1.6673,                 3.5039,                0.97226,             0.00020709,             0.00020709,             0.00020709
                    284,                 1.4468,                 2.0995,                0.80804,                0.78645,                0.39241,                0.47481,                0.22867,                 1.6989,                 3.5046,                0.97811,             0.00020632,             0.00020632,             0.00020632
                    285,                 1.4094,                 2.3204,                0.80522,                0.74094,                0.40685,                0.47162,                0.22973,                 1.6781,                 3.3621,                0.97578,              0.0002056,              0.0002056,              0.0002056
                    286,                 1.4422,                 2.5972,                0.80855,                0.80385,                0.39851,                0.47801,                0.22994,                 1.6503,                 3.3064,                0.96829,             0.00020492,             0.00020492,             0.00020492
                    287,                 1.3914,                  2.082,                0.79475,                0.75112,                0.41966,                0.48724,                0.23819,                 1.6534,                 3.2878,                0.96881,             0.00020429,             0.00020429,             0.00020429
                    288,                 1.4399,                 2.1109,                 0.8146,                0.78226,                0.41556,                0.48789,                0.24137,                 1.6384,                 3.3208,                0.96606,              0.0002037,              0.0002037,              0.0002037
                    289,                  1.412,                  2.174,                 0.8226,                0.77137,                0.41982,                0.48918,                0.23496,                 1.6329,                  3.296,                0.96434,             0.00020315,             0.00020315,             0.00020315
                    290,                 1.3907,                 1.9674,                0.77205,                  0.733,                0.42515,                0.48231,                0.22973,                 1.6345,                 3.3319,                0.96562,             0.00020265,             0.00020265,             0.00020265
                    291,                 1.3688,                 2.0621,                0.77245,                0.73029,                0.41449,                0.47895,                0.22833,                 1.6494,                    3.3,                0.97215,             0.00020219,             0.00020219,             0.00020219
                    292,                  1.416,                  2.083,                0.80904,                0.75262,                0.39691,                0.47454,                0.22545,                 1.6915,                 3.3108,                0.98032,             0.00020178,             0.00020178,             0.00020178
                    293,                 1.3752,                 1.9853,                0.77629,                0.70059,                0.41076,                0.47215,                0.22428,                 1.7009,                 3.3145,                 0.9837,              0.0002014,              0.0002014,              0.0002014
                    294,                 1.4675,                  2.203,                0.82898,                  0.707,                0.41929,                0.47527,                0.22802,                  1.672,                 3.2811,                0.97596,             0.00020107,             0.00020107,             0.00020107
                    295,                 1.4565,                 2.2634,                0.79731,                0.73597,                0.40916,                0.46913,                0.22538,                 1.6648,                 3.4613,                0.97338,             0.00020079,             0.00020079,             0.00020079
                    296,                 1.4231,                 2.1687,                   0.79,                0.75787,                0.39188,                 0.4594,                0.22356,                 1.6867,                 3.7054,                0.98527,             0.00020055,             0.00020055,             0.00020055
                    297,                 1.3636,                 2.2086,                0.74361,                0.75692,                0.40479,                0.46522,                0.22456,                 1.6575,                 3.4976,                0.97305,             0.00020035,             0.00020035,             0.00020035
                    298,                 1.5281,                 2.4866,                0.82554,                0.74099,                0.41396,                0.47112,                0.23171,                 1.6381,                 3.2972,                0.96471,              0.0002002,              0.0002002,              0.0002002
                    299,                 1.4695,                 2.2896,                0.80944,                0.74956,                 0.4017,                0.47013,                0.23375,                 1.6817,                 3.3447,                0.96773,             0.00020009,             0.00020009,             0.00020009
