                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    306,                 1.4813,                 1.2892,                0.82551,                0.78376,                0.41502,                0.48189,                0.21629,                 1.5661,                 1.5441,                0.98419,             0.00058953,             0.00058953,             0.00058953
                    307,                 1.4919,                 1.2388,                0.80601,                0.77134,                 0.4081,                0.45898,                0.19798,                 1.6435,                 1.6921,                 1.0043,             0.00058744,             0.00058744,             0.00058744
                    308,                 1.4322,                 1.3242,                0.77884,                0.75758,                0.40757,                0.44841,                0.20193,                 1.6612,                 1.6712,                0.99985,             0.00058534,             0.00058534,             0.00058534
                    309,                 1.4613,                 1.3518,                0.78175,                0.80742,                0.41099,                0.48905,                0.23261,                 1.5741,                  1.544,                0.99731,             0.00058325,             0.00058325,             0.00058325
                    310,                 1.5778,                 1.3182,                0.80077,                0.76196,                0.42941,                0.48553,                0.23606,                 1.5142,                  1.481,                0.97707,             0.00058116,             0.00058116,             0.00058116
                    311,                 1.4906,                 1.1538,                0.84296,                0.76051,                0.41662,                0.47536,                0.22022,                 1.5817,                 1.6065,                0.98651,             0.00057907,             0.00057907,             0.00057907
                    312,                 1.4659,                 1.1888,                0.75501,                0.78264,                0.42248,                0.48998,                0.22064,                 1.5747,                 1.5183,                0.98506,             0.00057697,             0.00057697,             0.00057697
                    313,                 1.5937,                 1.3171,                0.82066,                0.74367,                0.44539,                0.50015,                0.22507,                  1.555,                 1.4721,                0.97915,             0.00057488,             0.00057488,             0.00057488
                    314,                 1.3994,                 1.2715,                0.76425,                0.76388,                0.42248,                 0.4828,                0.20768,                 1.6082,                 1.5968,                0.99173,             0.00057279,             0.00057279,             0.00057279
                    315,                 1.4624,                 1.2589,                0.77623,                0.81204,                0.41199,                0.48361,                0.20716,                 1.6297,                 1.7532,                 1.0001,              0.0005707,              0.0005707,              0.0005707
                    316,                 1.5362,                 1.2298,                0.82183,                0.74801,                0.42461,                0.48054,                 0.2171,                  1.523,                 1.6569,                0.97203,             0.00056862,             0.00056862,             0.00056862
                    317,                 1.4944,                 1.3263,                0.78729,                0.80127,                0.41888,                0.49162,                0.23256,                 1.5095,                 1.5469,                0.97143,             0.00056653,             0.00056653,             0.00056653
                    318,                 1.5749,                 1.3174,                0.82384,                0.80315,                0.41609,                0.49736,                0.23608,                 1.5578,                 1.6151,                0.98421,             0.00056444,             0.00056444,             0.00056444
                    319,                 1.4161,                 1.2366,                0.79249,                0.77169,                0.42137,                0.48138,                0.21385,                 1.5574,                 1.6332,                0.98064,             0.00056236,             0.00056236,             0.00056236
                    320,                 1.4476,                 1.2239,                0.79171,                0.75228,                 0.4097,                0.46647,                0.19674,                 1.6591,                 1.6468,                 1.0008,             0.00056027,             0.00056027,             0.00056027
                    321,                 1.3885,                 1.1584,                0.78216,                0.75499,                0.42248,                 0.4757,                0.21108,                 1.5755,                 1.5302,                0.98659,             0.00055819,             0.00055819,             0.00055819
                    322,                  1.391,                 1.1968,                0.76005,                0.77726,                0.42728,                0.47966,                0.22554,                 1.5965,                 1.6227,                0.98701,             0.00055611,             0.00055611,             0.00055611
                    323,                  1.482,                 1.2619,                0.79395,                0.77668,                0.42355,                0.48377,                0.23143,                 1.6179,                 1.7224,                0.99207,             0.00055403,             0.00055403,             0.00055403
                    324,                 1.5704,                 1.2091,                0.86683,                0.73773,                0.42941,                0.47118,                0.22066,                 1.6052,                 1.6253,                0.98117,             0.00055195,             0.00055195,             0.00055195
                    325,                 1.5249,                 1.1992,                0.82232,                0.73973,                0.42461,                0.46335,                0.20541,                 1.7411,                 1.6522,                 1.0156,             0.00054987,             0.00054987,             0.00054987
                    326,                 1.3262,                 1.1198,                0.72436,                0.77065,                0.42728,                0.48481,                0.22695,                 1.6071,                 1.5691,                0.99336,             0.00054779,             0.00054779,             0.00054779
                    327,                 1.3619,                 1.1862,                0.74792,                0.76573,                0.42302,                0.47714,                0.22509,                 1.5626,                 1.5646,                0.97761,             0.00054571,             0.00054571,             0.00054571
                    328,                 1.5076,                 1.1795,                0.82158,                0.75566,                0.41449,                0.45571,                0.20482,                 1.6751,                 1.7162,                 1.0074,             0.00054364,             0.00054364,             0.00054364
                    329,                 1.4498,                 1.2415,                0.80122,                0.75397,                0.41143,                0.45803,                0.20389,                 1.7135,                 1.7339,                 1.0189,             0.00054157,             0.00054157,             0.00054157
                    330,                 1.4399,                 1.2106,                0.80033,                0.67478,                 0.4081,                0.43074,                0.17991,                 1.5819,                 1.6023,                0.98497,              0.0005395,              0.0005395,              0.0005395
                    331,                 1.4346,                 1.7184,                0.79815,                0.63394,                0.43154,                0.44036,                0.19771,                 1.5724,                 1.5148,                0.96955,             0.00053743,             0.00053743,             0.00053743
                    332,                 1.5374,                 1.2147,                0.78678,                0.72057,                0.41396,                0.48586,                0.23368,                 1.6215,                 1.6353,                0.99377,             0.00053536,             0.00053536,             0.00053536
                    333,                 1.4483,                 1.1625,                 0.7748,                0.76968,                0.41396,                0.47455,                0.22031,                 1.6067,                 1.6249,                0.98898,             0.00053329,             0.00053329,             0.00053329
                    334,                 1.5242,                 1.1923,                0.84654,                0.76942,                0.42248,                0.47676,                0.21205,                 1.6097,                 1.5306,                0.98245,             0.00053123,             0.00053123,             0.00053123
                    335,                 1.4227,                  1.137,                0.73704,                0.77594,                0.41822,                 0.4857,                0.21414,                 1.6119,                 1.4887,                0.99311,             0.00052917,             0.00052917,             0.00052917
                    336,                 1.4452,                 1.1223,                0.77584,                0.76239,                0.42222,                0.48136,                0.21665,                 1.5834,                 1.5356,                0.98494,             0.00052711,             0.00052711,             0.00052711
                    337,                  1.523,                   1.33,                0.81336,                0.77257,                0.41987,                0.47379,                0.22163,                 1.6142,                 1.6436,                0.99046,             0.00052505,             0.00052505,             0.00052505
                    338,                 1.5023,                 1.1917,                0.81071,                0.76199,                0.42035,                0.47254,                0.21837,                 1.5842,                 1.6916,                0.99214,             0.00052299,             0.00052299,             0.00052299
                    339,                 1.5536,                 1.3295,                0.79327,                0.74306,                0.41601,                0.46224,                0.21289,                 1.6297,                 1.7089,                 1.0014,             0.00052094,             0.00052094,             0.00052094
                    340,                 1.4829,                 1.2844,                0.75474,                 0.7637,                0.41076,                0.45844,                0.20448,                 1.6174,                 1.6762,                0.99753,             0.00051889,             0.00051889,             0.00051889
                    341,                 1.4416,                 1.2865,                0.79999,                0.77995,                0.41716,                0.47579,                0.22178,                   1.58,                 1.6225,                0.98726,             0.00051684,             0.00051684,             0.00051684
                    342,                 1.4487,                 1.2044,                0.80292,                0.77146,                0.41982,                0.47454,                0.22016,                 1.5678,                 1.6226,                0.98468,             0.00051479,             0.00051479,             0.00051479
                    343,                 1.5039,                 1.2832,                0.80654,                0.73669,                0.40842,                0.45175,                0.20014,                 1.6269,                 1.6783,                0.99928,             0.00051274,             0.00051274,             0.00051274
                    344,                 1.5541,                 1.3669,                0.81931,                0.72624,                0.39105,                 0.4424,                0.19337,                 1.7641,                 1.6832,                 1.0301,              0.0005107,              0.0005107,              0.0005107
                    345,                 1.4106,                 1.2554,                0.75924,                0.72343,                0.41396,                0.45671,                0.20624,                 1.6103,                 1.5821,                 1.0008,             0.00050866,             0.00050866,             0.00050866
                    346,                 1.4888,                 1.1697,                0.79208,                0.74831,                0.42293,                0.47584,                0.22387,                 1.5563,                 1.5402,                0.98745,             0.00050662,             0.00050662,             0.00050662
                    347,                 1.3808,                 1.1852,                0.72699,                0.73448,                0.41822,                0.46736,                0.22492,                 1.5722,                 1.6144,                0.98909,             0.00050459,             0.00050459,             0.00050459
                    348,                 1.4399,                 1.1237,                0.79137,                0.70665,                0.42248,                0.46284,                0.22423,                 1.6067,                 1.6629,                0.99435,             0.00050255,             0.00050255,             0.00050255
                    349,                 1.4834,                 1.1914,                0.77636,                0.70732,                0.41236,                0.45877,                0.22599,                 1.6291,                 1.6276,                0.99835,             0.00050052,             0.00050052,             0.00050052
                    350,                 1.4285,                 1.2355,                0.73407,                0.74654,                0.40642,                0.46418,                0.22405,                 1.6448,                 1.6689,                 1.0002,              0.0004985,              0.0004985,              0.0004985
                    351,                 1.5137,                 1.4806,                0.82427,                0.73823,                 0.4049,                0.45857,                0.21401,                 1.5439,                 1.7737,                0.97412,             0.00049647,             0.00049647,             0.00049647
                    352,                 1.5171,                 1.1793,                0.80127,                0.77105,                0.39472,                0.46477,                0.21973,                  1.619,                 1.8199,                 0.9846,             0.00049445,             0.00049445,             0.00049445
                    353,                 1.4292,                 1.1526,                0.77033,                0.72489,                0.42568,                0.48207,                0.22739,                 1.5639,                 1.5587,                0.97324,             0.00049243,             0.00049243,             0.00049243
                    354,                 1.4298,                 1.2294,                0.76339,                0.76181,                0.41917,                0.47862,                0.21859,                 1.6277,                 1.5859,                0.99363,             0.00049042,             0.00049042,             0.00049042
                    355,                 1.4849,                 1.2996,                0.77631,                0.75526,                0.42408,                0.48126,                0.22551,                  1.602,                 1.5959,                0.98832,              0.0004884,              0.0004884,              0.0004884
                    356,                  1.529,                 1.2452,                0.85032,                0.73449,                 0.4358,                0.47877,                0.23083,                 1.4922,                 1.5867,                0.96456,             0.00048639,             0.00048639,             0.00048639
                    357,                 1.5046,                 1.3609,                0.80524,                0.73432,                0.41236,                0.46148,                0.21704,                 1.5415,                  1.714,                0.97069,             0.00048439,             0.00048439,             0.00048439
                    358,                 1.3446,                 1.2182,                0.73516,                0.76082,                0.40863,                0.46269,                0.20163,                  1.652,                 1.7666,                0.99945,             0.00048238,             0.00048238,             0.00048238
                    359,                 1.4282,                 1.2273,                0.73571,                 0.7414,                 0.4292,                0.48337,                 0.2082,                 1.5639,                 1.7037,                0.98911,             0.00048038,             0.00048038,             0.00048038
                    360,                 1.3394,                 1.1593,                0.76151,                0.77333,                0.42351,                0.48558,                0.22367,                 1.5879,                 1.6121,                 1.0019,             0.00047839,             0.00047839,             0.00047839
                    361,                 1.4423,                 1.1615,                0.78919,                0.76793,                0.41716,                0.47507,                0.21562,                 1.6068,                 1.6178,                 1.0093,             0.00047639,             0.00047639,             0.00047639
                    362,                 1.5058,                  1.224,                0.81189,                0.72789,                0.40277,                0.45527,                0.19232,                 1.6758,                 1.6874,                 1.0078,              0.0004744,              0.0004744,              0.0004744
                    363,                 1.5265,                 1.2124,                0.81578,                0.74003,                0.40011,                0.45296,                0.19244,                 1.6952,                 1.7001,                 1.0055,             0.00047242,             0.00047242,             0.00047242
                    364,                 1.4983,                 1.1909,                0.80047,                0.75821,                0.40598,                0.46811,                0.20865,                 1.6067,                 1.6762,                0.99097,             0.00047043,             0.00047043,             0.00047043
                    365,                 1.5924,                 1.1954,                0.80662,                0.76743,                0.41556,                0.46865,                0.20731,                  1.611,                 1.6566,                0.98399,             0.00046845,             0.00046845,             0.00046845
                    366,                 1.4406,                 1.2766,                0.80289,                0.75562,                0.41609,                0.46273,                0.19887,                 1.6051,                 1.6431,                0.98532,             0.00046648,             0.00046648,             0.00046648
                    367,                 1.5415,                 1.3029,                0.80443,                0.75319,                0.41459,                0.48047,                0.21665,                 1.5873,                 1.5606,                0.98405,              0.0004645,              0.0004645,              0.0004645
                    368,                 1.4428,                 1.2145,                0.78085,                0.78828,                0.41258,                0.47665,                0.21599,                 1.5838,                 1.5863,                0.98959,             0.00046254,             0.00046254,             0.00046254
                    369,                 1.3935,                 1.1756,                0.78277,                0.74933,                0.41343,                0.46383,                 0.2062,                 1.6841,                 1.7048,                 1.0097,             0.00046057,             0.00046057,             0.00046057
                    370,                 1.4265,                 1.0997,                0.77781,                0.79083,                0.40488,                0.46064,                0.20399,                 1.6011,                 1.6149,                0.99343,             0.00045861,             0.00045861,             0.00045861
                    371,                 1.4075,                 1.1388,                0.71436,                0.73547,                0.39744,                0.44295,                0.19709,                 1.5893,                 1.6579,                0.98992,             0.00045665,             0.00045665,             0.00045665
                    372,                 1.3783,                 1.1659,                0.76211,                0.76396,                0.41289,                0.46169,                0.21571,                  1.606,                 1.6728,                0.98698,              0.0004547,              0.0004547,              0.0004547
                    373,                 1.4799,                 1.2824,                0.79046,                0.75113,                0.41875,                0.45803,                0.21842,                 1.5636,                 1.7592,                0.98514,             0.00045275,             0.00045275,             0.00045275
                    374,                 1.3963,                 1.1621,                0.75384,                0.75249,                0.41129,                0.46196,                0.21724,                 1.6076,                 1.7129,                0.99146,              0.0004508,              0.0004508,              0.0004508
                    375,                 1.4168,                 1.2124,                0.76751,                0.71653,                0.41477,                0.45414,                0.20178,                 1.5838,                    1.7,                0.97691,             0.00044886,             0.00044886,             0.00044886
                    376,                 1.5221,                 1.3217,                0.81552,                0.72397,                0.41289,                0.44849,                  0.197,                 1.6074,                 1.7423,                0.98728,             0.00044693,             0.00044693,             0.00044693
                    377,                 1.4573,                  1.197,                0.80455,                0.77836,                0.40916,                0.46893,                0.20879,                 1.5953,                 1.7095,                0.99071,             0.00044499,             0.00044499,             0.00044499
                    378,                 1.4238,                 1.2868,                0.78382,                0.73215,                 0.4358,                 0.4742,                0.20853,                  1.553,                 1.6831,                 0.9851,             0.00044307,             0.00044307,             0.00044307
                    379,                 1.4573,                 1.5396,                 0.7426,                 0.7616,                0.42834,                0.47558,                0.21913,                 1.5889,                 1.6061,                0.99645,             0.00044114,             0.00044114,             0.00044114
                    380,                 1.4519,                 1.2653,                0.79719,                0.79124,                0.42405,                0.48017,                0.22343,                 1.6266,                 1.6383,                 1.0024,             0.00043922,             0.00043922,             0.00043922
                    381,                 1.4216,                  1.157,                0.77795,                0.75073,                0.43965,                0.48973,                0.22469,                 1.5376,                  1.493,                0.98478,             0.00043731,             0.00043731,             0.00043731
                    382,                 1.4745,                  1.145,                0.80079,                 0.7502,                0.42888,                0.48307,                0.22332,                 1.5435,                 1.5176,                0.98604,             0.00043539,             0.00043539,             0.00043539
                    383,                 1.4422,                 1.1746,                0.81664,                0.76822,                0.40967,                0.45809,                0.20999,                 1.6266,                 1.5764,                0.99919,             0.00043349,             0.00043349,             0.00043349
                    384,                 1.3818,                 1.8224,                0.80181,                0.80004,                0.40703,                0.46141,                0.21121,                 1.6556,                 1.6053,                0.99971,             0.00043159,             0.00043159,             0.00043159
                    385,                 1.5041,                  1.217,                0.81605,                0.80164,                0.40437,                0.46766,                0.22034,                  1.608,                 1.7222,                0.99582,             0.00042969,             0.00042969,             0.00042969
                    386,                 1.4757,                 1.3623,                0.80789,                0.76351,                0.42621,                0.48063,                0.22538,                 1.5134,                 1.6126,                0.98413,              0.0004278,              0.0004278,              0.0004278
                    387,                 1.3855,                 1.1403,                0.76534,                0.78798,                0.41978,                0.48106,                0.22384,                 1.5939,                 1.6485,                0.99987,             0.00042591,             0.00042591,             0.00042591
                    388,                 1.5234,                 1.2523,                0.78982,                0.80185,                 0.4097,                0.47401,                0.22419,                 1.5856,                 1.7217,                 1.0003,             0.00042402,             0.00042402,             0.00042402
                    389,                 1.4774,                 1.1434,                0.78417,                0.79289,                0.41982,                0.48224,                0.23229,                  1.508,                 1.5491,                0.98871,             0.00042215,             0.00042215,             0.00042215
                    390,                    1.4,                 1.4881,                0.74321,                0.76194,                0.41947,                0.47329,                0.22164,                 1.6032,                 1.5785,                 1.0009,             0.00042027,             0.00042027,             0.00042027
                    391,                 1.3234,                 1.1429,                0.73785,                0.76976,                0.39798,                0.46597,                0.21168,                 1.8065,                 1.7293,                 1.0267,              0.0004184,              0.0004184,              0.0004184
                    392,                 1.5303,                 1.1821,                0.82277,                0.70909,                0.42408,                0.47401,                0.22642,                 1.5597,                 1.5627,                 0.9869,             0.00041654,             0.00041654,             0.00041654
                    393,                 1.4514,                 1.2195,                0.77479,                0.68288,                0.43594,                0.46841,                0.23059,                 1.5104,                 1.7635,                0.98004,             0.00041468,             0.00041468,             0.00041468
                    394,                 1.4933,                 1.2379,                0.78537,                0.76609,                0.40916,                0.46986,                0.22614,                 1.5986,                 1.6897,                0.99827,             0.00041283,             0.00041283,             0.00041283
                    395,                 1.4701,                  1.255,                0.79724,                0.76783,                0.39638,                0.46171,                0.19861,                 1.6883,                 1.6444,                 1.0029,             0.00041098,             0.00041098,             0.00041098
                    396,                 1.5073,                 1.2483,                0.82909,                0.75137,                0.40863,                0.46685,                0.20639,                 1.6085,                  1.577,                0.99984,             0.00040914,             0.00040914,             0.00040914
                    397,                  1.445,                 1.1061,                0.78769,                0.76257,                 0.4158,                0.46853,                 0.2181,                 1.5862,                 1.5839,                 1.0032,              0.0004073,              0.0004073,              0.0004073
                    398,                 1.4274,                 1.1618,                0.77853,                 0.7973,                0.41494,                0.48113,                0.23354,                 1.5542,                 1.5926,                0.99551,             0.00040547,             0.00040547,             0.00040547
                    399,                 1.4094,                 1.1479,                0.75431,                0.77899,                0.41556,                  0.472,                0.22311,                 1.5461,                 1.6045,                0.98589,             0.00040364,             0.00040364,             0.00040364
                    400,                  1.442,                 1.2394,                0.80924,                0.74668,                 0.4097,                 0.4635,                0.20403,                 1.5576,                 1.6177,                0.98147,             0.00040182,             0.00040182,             0.00040182
                    401,                 1.3515,                 1.1413,                0.75366,                0.72316,                 0.4033,                0.45756,                0.19707,                 1.5714,                 1.5997,                  0.984,                 0.0004,                 0.0004,                 0.0004
                    402,                 1.3616,                 1.0338,                0.74946,                0.72338,                0.41716,                0.46821,                0.20788,                 1.5353,                 1.5711,                0.98815,             0.00039819,             0.00039819,             0.00039819
                    403,                 1.4606,                 1.1745,                0.78875,                0.72661,                0.42408,                0.48153,                0.22318,                 1.5486,                 1.5444,                0.98464,             0.00039638,             0.00039638,             0.00039638
                    404,                 1.5327,                 1.2784,                0.84186,                0.74032,                0.42833,                0.48546,                0.22708,                  1.564,                 1.5225,                0.98545,             0.00039458,             0.00039458,             0.00039458
                    405,                 1.3929,                  1.103,                0.78469,                0.76916,                0.42248,                0.48206,                0.22199,                 1.5181,                 1.5362,                0.98117,             0.00039279,             0.00039279,             0.00039279
                    406,                  1.512,                 1.1308,                0.83714,                0.75082,                0.42888,                0.48443,                0.22748,                 1.5011,                 1.5794,                0.97728,               0.000391,               0.000391,               0.000391
                    407,                 1.5319,                 1.2323,                0.83484,                  0.772,                0.42035,                0.48721,                0.23508,                 1.5432,                 1.5896,                 0.9857,             0.00038922,             0.00038922,             0.00038922
                    408,                 1.4565,                 1.1488,                0.79598,                0.79003,                0.41093,                0.48071,                0.23211,                 1.5925,                 1.6516,                0.99448,             0.00038744,             0.00038744,             0.00038744
                    409,                 1.4251,                   1.12,                0.78032,                0.74777,                0.42568,                0.48038,                0.22108,                 1.5642,                 1.7267,                0.99099,             0.00038567,             0.00038567,             0.00038567
                    410,                 1.4454,                 1.0848,                0.78644,                0.76886,                0.41662,                0.48586,                0.22177,                 1.5697,                 1.6138,                0.98175,              0.0003839,              0.0003839,              0.0003839
                    411,                  1.448,                 1.1333,                0.77068,                0.75223,                0.41982,                0.48983,                0.23053,                 1.5643,                  1.527,                0.97771,             0.00038214,             0.00038214,             0.00038214
                    412,                 1.4536,                  1.175,                0.82142,                0.76688,                0.42621,                0.48121,                0.22656,                 1.5517,                 1.5324,                 0.9737,             0.00038039,             0.00038039,             0.00038039
                    413,                 1.4984,                 1.1891,                0.81626,                 0.7932,                0.42461,                0.48129,                0.22426,                 1.5597,                 1.5234,                0.98003,             0.00037864,             0.00037864,             0.00037864
                    414,                 1.3771,                 1.3717,                0.73836,                0.76871,                0.43206,                0.48622,                0.22506,                 1.5537,                 1.5183,                0.98108,              0.0003769,              0.0003769,              0.0003769
                    415,                 1.4602,                 1.1077,                0.78447,                0.75057,                0.44219,                0.48531,                0.22294,                 1.5602,                 1.5509,                0.98235,             0.00037517,             0.00037517,             0.00037517
                    416,                 1.4132,                 1.1418,                  0.791,                0.76944,                0.42888,                0.47564,                0.22641,                 1.5852,                 1.6337,                0.99593,             0.00037344,             0.00037344,             0.00037344
                    417,                 1.4354,                 1.0245,                0.76191,                 0.7938,                0.42865,                0.48269,                0.22844,                 1.5585,                  1.604,                0.99295,             0.00037171,             0.00037171,             0.00037171
                    418,                 1.3662,                 1.0882,                 0.7563,                0.77201,                0.43101,                0.47644,                0.22187,                 1.5148,                 1.6918,                0.98338,                0.00037,                0.00037,                0.00037
                    419,                 1.4845,                 1.1107,                0.78755,                0.77416,                0.41929,                0.47217,                 0.2239,                 1.4983,                 1.7271,                0.98642,             0.00036829,             0.00036829,             0.00036829
                    420,                 1.4211,                  1.229,                0.76563,                0.76464,                 0.4206,                0.46822,                0.22268,                 1.5247,                 1.7037,                0.99037,             0.00036658,             0.00036658,             0.00036658
                    421,                 1.4879,                 1.1213,                 0.7905,                0.76008,                0.42365,                0.47656,                0.22449,                 1.5528,                 1.5924,                0.98976,             0.00036489,             0.00036489,             0.00036489
                    422,                 1.5061,                 1.1501,                0.80595,                0.77524,                0.42408,                0.47856,                0.22857,                 1.5825,                 1.5503,                0.98855,             0.00036319,             0.00036319,             0.00036319
                    423,                 1.3319,                 1.3616,                0.77159,                0.79862,                0.42045,                0.48085,                0.23206,                 1.5476,                 1.5902,                0.98564,             0.00036151,             0.00036151,             0.00036151
                    424,                 1.4917,                 1.2138,                0.78268,                0.78787,                0.42621,                0.48318,                0.23674,                 1.5112,                 1.5155,                0.98251,             0.00035983,             0.00035983,             0.00035983
                    425,                 1.4714,                 1.1411,                0.79558,                0.77102,                 0.4342,                0.48736,                0.23832,                 1.4962,                 1.4578,                0.97832,             0.00035816,             0.00035816,             0.00035816
                    426,                 1.4018,                 1.0976,                0.77605,                0.77298,                0.42084,                0.47948,                0.23274,                  1.557,                 1.4403,                0.98483,              0.0003565,              0.0003565,              0.0003565
                    427,                 1.5031,                 1.1604,                0.80415,                0.78431,                0.41875,                 0.4781,                0.22464,                 1.6115,                 1.5198,                 1.0011,             0.00035484,             0.00035484,             0.00035484
                    428,                 1.3924,                 1.1471,                0.75733,                0.73532,                0.42195,                0.46722,                0.22887,                 1.5747,                 1.6757,                0.99121,             0.00035319,             0.00035319,             0.00035319
                    429,                 1.4363,                 1.1012,                0.79232,                0.73467,                0.42041,                0.46697,                0.22842,                 1.6079,                 1.7308,                 0.9963,             0.00035154,             0.00035154,             0.00035154
                    430,                 1.3878,                 1.1316,                0.79278,                0.74788,                0.43617,                0.47653,                0.23294,                 1.5622,                  1.688,                0.98697,              0.0003499,              0.0003499,              0.0003499
                    431,                 1.5029,                 1.1366,                0.78836,                0.74027,                0.44166,                0.48102,                0.23369,                 1.5338,                 1.6248,                0.98025,             0.00034827,             0.00034827,             0.00034827
                    432,                 1.4105,                 1.0966,                 0.7767,                0.72843,                0.44113,                0.48094,                0.23304,                 1.5448,                  1.646,                0.97577,             0.00034665,             0.00034665,             0.00034665
                    433,                 1.3796,                   1.03,                0.77248,                0.71865,                 0.4374,                0.48138,                0.23724,                 1.5662,                 1.5815,                 0.9775,             0.00034503,             0.00034503,             0.00034503
                    434,                 1.4029,                 1.1834,                0.77996,                0.72473,                0.43482,                0.48527,                0.24155,                 1.5373,                 1.5528,                0.97685,             0.00034342,             0.00034342,             0.00034342
                    435,                 1.3836,                  1.068,                0.78653,                0.74663,                0.43261,                0.48183,                0.23257,                 1.5115,                 1.5479,                0.97003,             0.00034182,             0.00034182,             0.00034182
                    436,                 1.4599,                 1.1953,                0.79666,                0.75587,                0.42889,                 0.4831,                  0.229,                 1.5368,                 1.5397,                0.97311,             0.00034022,             0.00034022,             0.00034022
                    437,                 1.3232,                 1.0579,                0.73364,                0.80387,                0.41927,                0.48854,                 0.2273,                   1.58,                 1.5693,                0.98087,             0.00033863,             0.00033863,             0.00033863
                    438,                 1.4555,                 1.1939,                0.79434,                 0.8014,                0.42408,                0.48911,                0.22879,                 1.5529,                 1.5771,                0.97546,             0.00033705,             0.00033705,             0.00033705
                    439,                 1.4184,                  1.095,                0.79284,                 0.7829,                0.42142,                0.48038,                0.22614,                 1.5868,                 1.6883,                0.98133,             0.00033548,             0.00033548,             0.00033548
